B.	SPELL	[0.20698254364089774, 0.05, 0.2231920199501247, 0.067]	[0.2281795511221945, 0.053, 0.28428927680798005, 0.068]	word-word	answer-answer	0.0773	0.003	0.0212	0.001	0.005	0.018	0
B.	TO:	[0.20698254364089774, 0.05, 0.2231920199501247, 0.067]	[0.10473815461346633, 0.053, 0.1396508728179551, 0.067]	no-link	answer-header	0.1185	0.1022	0.0673	-0.003	0.0	0.014	0
B.	SUBMISSION	[0.20698254364089774, 0.05, 0.2231920199501247, 0.067]	[0.6633416458852868, 0.054, 0.7780548628428927, 0.067]	no-link	answer-header	-0.4401	-0.4564	-0.5711	-0.004	0.0	0.013	0
B.	FROM:	[0.20698254364089774, 0.05, 0.2231920199501247, 0.067]	[0.1059850374064838, 0.085, 0.16708229426433915, 0.102]	no-link	answer-question	0.1172	0.101	0.0399	-0.035	-0.035	-0.018	0
B.	DEC	[0.20698254364089774, 0.05, 0.2231920199501247, 0.067]	[0.8117206982543641, 0.087, 0.8553615960099751, 0.101]	no-link	answer-question	-0.5885	-0.6047	-0.6484	-0.037	-0.034	-0.02	0
B.	J.	[0.20698254364089774, 0.05, 0.2231920199501247, 0.067]	[0.20324189526184538, 0.087, 0.22194513715710723, 0.102]	no-link	answer-answer	0.02	0.0037	-0.015	-0.037	-0.035	-0.02	0
B.	OCT	[0.20698254364089774, 0.05, 0.2231920199501247, 0.067]	[0.6670822942643392, 0.088, 0.7019950124688279, 0.103]	no-link	answer-question	-0.4439	-0.4601	-0.495	-0.038	-0.036	-0.021	0
B.	S.	[0.20698254364089774, 0.05, 0.2231920199501247, 0.067]	[0.18329177057356608, 0.088, 0.20199501246882792, 0.101]	no-link	answer-answer	0.0399	0.0237	0.005	-0.038	-0.034	-0.021	0
R.	B.	[0.18329177057356608, 0.052, 0.20448877805486285, 0.066]	[0.20698254364089774, 0.05, 0.2231920199501247, 0.067]	word-word	answer-answer	0.0399	-0.002	0.0237	0.001	0.0025	0.015	0
R.	TO:	[0.18329177057356608, 0.052, 0.20448877805486285, 0.066]	[0.10473815461346633, 0.053, 0.1396508728179551, 0.067]	no-link	answer-question	0.0998	0.0786	0.0436	-0.001	-0.001	0.013	0
R.	SUBMISSION	[0.18329177057356608, 0.052, 0.20448877805486285, 0.066]	[0.6633416458852868, 0.054, 0.7780548628428927, 0.067]	no-link	answer-header	-0.4589	-0.48	-0.5948	-0.002	-0.001	0.012	0
R.	FROM:	[0.18329177057356608, 0.052, 0.20448877805486285, 0.066]	[0.1059850374064838, 0.085, 0.16708229426433915, 0.102]	no-link	answer-question	0.0985	0.0773	0.0162	-0.033	-0.036	-0.019	0
R.	DEC	[0.18329177057356608, 0.052, 0.20448877805486285, 0.066]	[0.8117206982543641, 0.087, 0.8553615960099751, 0.101]	no-link	answer-question	-0.6072	-0.6284	-0.6721	-0.035	-0.035	-0.021	0
