COMPOUND	LRC FILE	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.129973474801061, 0.172, 0.1724137931034483, 0.181]	line-line	header-question	-0.1538	0.031	-0.1963	0.022	-0.3289	0.04	0
COMPOUND	PHYSICAL	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.46551724137931033, 0.142, 0.5702917771883289, 0.159]	no-link	header-header	-0.0066	-0.1393	-0.244	-0.001	0.0	0.017	0
COMPOUND	LOT	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.6644562334217506, 0.172, 0.6870026525198939, 0.183]	no-link	header-question	-0.2056	-0.3382	-0.3607	-0.031	-0.024	-0.013	0
COMPOUND	Brownish-	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.22413793103448276, 0.211, 0.3222811671087533, 0.228]	no-link	header-answer	0.2347	0.1021	0.004	-0.07	-0.069	-0.052	0
COMPOUND	gray	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.32360742705570295, 0.211, 0.3687002652519894, 0.228]	no-link	header-answer	0.1353	0.0027	-0.0424	-0.07	-0.069	-0.052	0
COMPOUND	pH	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.1312997347480106, 0.225, 0.14854111405835543, 0.236]	no-link	header-question	0.3276	0.195	0.1777	-0.084	-0.077	-0.066	0
COMPOUND	of	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.5106100795755968, 0.267, 0.5291777188328912, 0.28]	no-link	header-answer	-0.0517	-0.1844	-0.2029	-0.126	-0.121	-0.108	0
COMPOUND	B164	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.5450928381962865, 0.267, 0.5888594164456233, 0.28]	no-link	header-answer	-0.0862	-0.2188	-0.2626	-0.126	-0.121	-0.108	0
COMPOUND	in	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.6007957559681698, 0.267, 0.6206896551724138, 0.279]	no-link	header-answer	-0.1419	-0.2745	-0.2944	-0.126	-0.12	-0.108	0
COMPOUND	water	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.6312997347480106, 0.267, 0.6870026525198939, 0.28]	no-link	header-answer	-0.1724	-0.305	-0.3607	-0.126	-0.121	-0.108	0
COMPOUND	The	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.17639257294429708, 0.27, 0.21087533156498675, 0.282]	no-link	header-answer	0.2825	0.1499	0.1154	-0.129	-0.123	-0.111	0
COMPOUND	50%	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.3116710875331565, 0.27, 0.34350132625994695, 0.282]	no-link	header-answer	0.1472	0.0146	-0.0172	-0.129	-0.123	-0.111	0
COMPOUND	PHYSICAL	[0.32625994694960214, 0.141, 0.4588859416445623, 0.159]	[0.46551724137931033, 0.142, 0.5702917771883289, 0.159]	word-word	header-header	0.244	0.001	0.1393	0.0	0.0066	0.018	0
PHYSICAL	PARAMETERS	[0.46551724137931033, 0.142, 0.5702917771883289, 0.159]	[0.5782493368700266, 0.141, 0.7122015915119363, 0.158]	word-word	header-header	0.2467	-0.001	0.1127	-0.001	0.008	0.016	0
PHYSICAL	LRC FILE	[0.46551724137931033, 0.142, 0.5702917771883289, 0.159]	[0.129973474801061, 0.172, 0.1724137931034483, 0.181]	no-link	header-question	0.4403	0.3355	0.2931	-0.03	-0.022	-0.013	0
PHYSICAL	LOT	[0.46551724137931033, 0.142, 0.5702917771883289, 0.159]	[0.6644562334217506, 0.172, 0.6870026525198939, 0.183]	no-link	header-question	-0.0942	-0.1989	-0.2215	-0.03	-0.024	-0.013	0
