		[0.7362204724409449, 0.012, 0.847769028871391, 0.052]	[0.7283464566929134, 0.042, 0.7480314960629921, 0.07]	word-word	header-header	0.0118	0.03	-0.0079	0.018	-0.1194	0.058	0
	WILLIAMSON	[0.7362204724409449, 0.012, 0.847769028871391, 0.052]	[0.2769028871391076, 0.035, 0.3963254593175853, 0.052]	no-link	header-header	0.5709	0.4593	0.3399	-0.023	0.0	0.017	0
	&	[0.7362204724409449, 0.012, 0.847769028871391, 0.052]	[0.2572178477690289, 0.037, 0.2742782152230971, 0.052]	no-link	header-header	0.5906	0.479	0.4619	-0.025	0.0	0.015	0
	BROWN	[0.7362204724409449, 0.012, 0.847769028871391, 0.052]	[0.19160104986876642, 0.038, 0.2572178477690289, 0.051]	no-link	header-header	0.6562	0.5446	0.479	-0.026	0.001	0.014	0
	TOBACCO	[0.7362204724409449, 0.012, 0.847769028871391, 0.052]	[0.19160104986876642, 0.053, 0.2782152230971129, 0.066]	no-link	header-header	0.6562	0.5446	0.458	-0.041	-0.014	-0.001	0
	CORPORATION	[0.7362204724409449, 0.012, 0.847769028871391, 0.052]	[0.2795275590551181, 0.053, 0.410761154855643, 0.065]	no-link	header-header	0.5682	0.4567	0.3255	-0.041	-0.013	-0.001	0
	JOB	[0.7362204724409449, 0.012, 0.847769028871391, 0.052]	[0.06955380577427822, 0.121, 0.10498687664041995, 0.138]	no-link	header-question	0.7782	0.6667	0.6312	-0.109	-0.086	-0.069	0
	BRAND	[0.7362204724409449, 0.012, 0.847769028871391, 0.052]	[0.06561679790026247, 0.159, 0.1325459317585302, 0.176]	no-link	header-question	0.7822	0.6706	0.6037	-0.147	-0.124	-0.107	0
	KOOL	[0.7362204724409449, 0.012, 0.847769028871391, 0.052]	[0.15223097112860892, 0.159, 0.2047244094488189, 0.174]	no-link	header-answer	0.6955	0.584	0.5315	-0.147	-0.122	-0.107	0
	Ad-	[0.7362204724409449, 0.012, 0.847769028871391, 0.052]	[0.3858267716535433, 0.196, 0.42913385826771655, 0.213]	no-link	header-answer	0.4619	0.3504	0.3071	-0.184	-0.161	-0.144	0
	Program	[0.7362204724409449, 0.012, 0.847769028871391, 0.052]	[0.31627296587926507, 0.198, 0.38188976377952755, 0.211]	no-link	header-answer	0.5315	0.4199	0.3543	-0.186	-0.159	-0.146	0
