KOOL	Section	[0.25647668393782386, 0.038, 0.33031088082901555, 0.058]	[0.06735751295336788, 0.113, 0.13471502590673576, 0.131]	line-line	header-question	-0.1218	0.075	-0.1891	0.073	-0.263	0.093	0
KOOL	GPC	[0.25647668393782386, 0.038, 0.33031088082901555, 0.058]	[0.3601036269430052, 0.039, 0.4015544041450777, 0.056]	no-link	header-header	-0.0298	-0.1036	-0.1451	-0.001	0.002	0.019	0
KOOL	GOLF	[0.25647668393782386, 0.038, 0.33031088082901555, 0.058]	[0.4119170984455959, 0.039, 0.47150259067357514, 0.059]	no-link	header-header	-0.0816	-0.1554	-0.215	-0.001	-0.001	0.019	0
KOOL	BAG	[0.25647668393782386, 0.038, 0.33031088082901555, 0.058]	[0.4792746113989637, 0.041, 0.5284974093264249, 0.059]	no-link	header-header	-0.149	-0.2228	-0.272	-0.003	-0.001	0.017	0
KOOL	&	[0.25647668393782386, 0.038, 0.33031088082901555, 0.058]	[0.33678756476683935, 0.042, 0.3536269430051813, 0.057]	no-link	header-header	-0.0065	-0.0803	-0.0972	-0.004	0.001	0.016	0
KOOL	Manager's	[0.25647668393782386, 0.038, 0.33031088082901555, 0.058]	[0.1955958549222798, 0.148, 0.28756476683937826, 0.165]	no-link	header-question	0.1347	0.0609	-0.0311	-0.11	-0.107	-0.09	0
KOOL	Sales	[0.25647668393782386, 0.038, 0.33031088082901555, 0.058]	[0.1411917098445596, 0.149, 0.1878238341968912, 0.164]	no-link	header-question	0.1891	0.1153	0.0687	-0.111	-0.106	-0.091	0
KOOL	Peter	[0.25647668393782386, 0.038, 0.33031088082901555, 0.058]	[0.4417098445595855, 0.149, 0.49222797927461137, 0.166]	no-link	header-answer	-0.1114	-0.1852	-0.2358	-0.111	-0.108	-0.091	0
KOOL	&	[0.25647668393782386, 0.038, 0.33031088082901555, 0.058]	[0.33678756476683935, 0.042, 0.3536269430051813, 0.057]	word-word	header-header	0.0972	0.004	0.0803	-0.001	0.0065	0.019	0
GPC	GOLF	[0.3601036269430052, 0.039, 0.4015544041450777, 0.056]	[0.4119170984455959, 0.039, 0.47150259067357514, 0.059]	word-word	header-header	0.1114	0.0	0.0518	0.003	0.0104	0.02	0
GPC	BAG	[0.3601036269430052, 0.039, 0.4015544041450777, 0.056]	[0.4792746113989637, 0.041, 0.5284974093264249, 0.059]	no-link	header-header	-0.0777	-0.1192	-0.1684	-0.002	-0.003	0.015	0
GPC	&	[0.3601036269430052, 0.039, 0.4015544041450777, 0.056]	[0.33678756476683935, 0.042, 0.3536269430051813, 0.057]	no-link	header-header	0.0648	0.0233	0.0065	-0.003	-0.001	0.014	0
GPC	Section	[0.3601036269430052, 0.039, 0.4015544041450777, 0.056]	[0.06735751295336788, 0.113, 0.13471502590673576, 0.131]	no-link	header-question	0.3342	0.2927	0.2254	-0.074	-0.075	-0.057	0
GPC	Manager's	[0.3601036269430052, 0.039, 0.4015544041450777, 0.056]	[0.1955958549222798, 0.148, 0.28756476683937826, 0.165]	no-link	header-question	0.206	0.1645	0.0725	-0.109	-0.109	-0.092	0
GPC	Sales	[0.3601036269430052, 0.039, 0.4015544041450777, 0.056]	[0.1411917098445596, 0.149, 0.1878238341968912, 0.164]	no-link	header-question	0.2604	0.2189	0.1723	-0.11	-0.108	-0.093	0
GPC	Peter	[0.3601036269430052, 0.039, 0.4015544041450777, 0.056]	[0.4417098445595855, 0.149, 0.49222797927461137, 0.166]	no-link	header-answer	-0.0402	-0.0816	-0.1321	-0.11	-0.11	-0.093	0
GOLF	BAG	[0.4119170984455959, 0.039, 0.47150259067357514, 0.059]	[0.4792746113989637, 0.041, 0.5284974093264249, 0.059]	word-word	header-header	0.1166	0.002	0.0674	0.0	0.0078	0.02	0
GOLF	&	[0.4119170984455959, 0.039, 0.47150259067357514, 0.059]	[0.33678756476683935, 0.042, 0.3536269430051813, 0.057]	no-link	header-header	0.1347	0.0751	0.0583	-0.003	0.002	0.017	0
GOLF	Section	[0.4119170984455959, 0.039, 0.47150259067357514, 0.059]	[0.06735751295336788, 0.113, 0.13471502590673576, 0.131]	no-link	header-question	0.4041	0.3446	0.2772	-0.074	-0.072	-0.054	0
GOLF	Manager's	[0.4119170984455959, 0.039, 0.47150259067357514, 0.059]	[0.1955958549222798, 0.148, 0.28756476683937826, 0.165]	no-link	header-question	0.2759	0.2163	0.1244	-0.109	-0.106	-0.089	0
GOLF	Sales	[0.4119170984455959, 0.039, 0.47150259067357514, 0.059]	[0.1411917098445596, 0.149, 0.1878238341968912, 0.164]	no-link	header-question	0.3303	0.2707	0.2241	-0.11	-0.105	-0.09	0
GOLF	Peter	[0.4119170984455959, 0.039, 0.47150259067357514, 0.059]	[0.4417098445595855, 0.149, 0.49222797927461137, 0.166]	no-link	header-answer	0.0298	-0.0298	-0.0803	-0.11	-0.107	-0.09	0
BAG	SURVEY	[0.4792746113989637, 0.041, 0.5284974093264249, 0.059]	[0.533678756476684, 0.039, 0.6308290155440415, 0.06]	word-word	header-header	0.1516	-0.002	0.0544	0.001	0.0052	0.019	0
BAG	Section	[0.4792746113989637, 0.041, 0.5284974093264249, 0.059]	[0.06735751295336788, 0.113, 0.13471502590673576, 0.131]	no-link	header-question	0.4611	0.4119	0.3446	-0.072	-0.072	-0.054	0
BAG	Manager's	[0.4792746113989637, 0.041, 0.5284974093264249, 0.059]	[0.1955958549222798, 0.148, 0.28756476683937826, 0.165]	no-link	header-question	0.3329	0.2837	0.1917	-0.107	-0.106	-0.089	0
BAG	Sales	[0.4792746113989637, 0.041, 0.5284974093264249, 0.059]	[0.1411917098445596, 0.149, 0.1878238341968912, 0.164]	no-link	header-question	0.3873	0.3381	0.2915	-0.108	-0.105	-0.09	0
BAG	Peter	[0.4792746113989637, 0.041, 0.5284974093264249, 0.059]	[0.4417098445595855, 0.149, 0.49222797927461137, 0.166]	no-link	header-answer	0.0868	0.0376	-0.013	-0.108	-0.107	-0.09	0
&	GPC	[0.33678756476683935, 0.042, 0.3536269430051813, 0.057]	[0.3601036269430052, 0.039, 0.4015544041450777, 0.056]	word-word	header-header	0.0648	-0.003	0.0233	-0.001	0.0065	0.014	0
&	Section	[0.33678756476683935, 0.042, 0.3536269430051813, 0.057]	[0.06735751295336788, 0.113, 0.13471502590673576, 0.131]	no-link	header-question	0.2863	0.2694	0.2021	-0.071	-0.074	-0.056	0
