73	-91	[0.5091863517060368, 0.078, 0.5328083989501312, 0.093]	[0.5328083989501312, 0.078, 0.5643044619422573, 0.095]	word-word	answer-answer	0.0551	0.0	0.0236	0.002	0.0	0.017	0
73	P.	[0.5091863517060368, 0.078, 0.5328083989501312, 0.093]	[0.32677165354330706, 0.081, 0.3464566929133858, 0.095]	no-link	answer-question	0.206	0.1824	0.1627	-0.003	-0.002	0.012	0
73	Week	[0.5091863517060368, 0.078, 0.5328083989501312, 0.093]	[0.1194225721784777, 0.106, 0.16666666666666666, 0.12]	no-link	answer-question	0.4134	0.3898	0.3425	-0.028	-0.027	-0.013	0
73	Date	[0.5091863517060368, 0.078, 0.5328083989501312, 0.093]	[0.5170603674540682, 0.11, 0.5590551181102362, 0.125]	no-link	answer-question	0.0157	-0.0079	-0.0499	-0.032	-0.032	-0.017	0
73	1	[0.5091863517060368, 0.078, 0.5328083989501312, 0.093]	[0.7178477690288714, 0.11, 0.7349081364829396, 0.125]	no-link	answer-answer	-0.185	-0.2087	-0.2257	-0.032	-0.032	-0.017	0
73	/25	[0.5091863517060368, 0.078, 0.5328083989501312, 0.093]	[0.7335958005249343, 0.11, 0.7664041994750657, 0.125]	no-link	answer-answer	-0.2008	-0.2244	-0.2572	-0.032	-0.032	-0.017	0
73	LASER	[0.5091863517060368, 0.078, 0.5328083989501312, 0.093]	[0.3241469816272966, 0.131, 0.37926509186351703, 0.146]	no-link	answer-question	0.2087	0.185	0.1299	-0.053	-0.053	-0.038	0
73	PERFORATED	[0.5091863517060368, 0.078, 0.5328083989501312, 0.093]	[0.38451443569553806, 0.133, 0.4868766404199475, 0.15]	no-link	answer-header	0.1483	0.1247	0.0223	-0.055	-0.057	-0.04	0
P.	Week	[0.32677165354330706, 0.081, 0.3464566929133858, 0.095]	[0.1194225721784777, 0.106, 0.16666666666666666, 0.12]	line-line	question-question	-0.1601	0.025	-0.2073	0.025	-0.227	0.039	0
P.	Date	[0.32677165354330706, 0.081, 0.3464566929133858, 0.095]	[0.5170603674540682, 0.11, 0.5590551181102362, 0.125]	no-link	question-question	-0.1706	-0.1903	-0.2323	-0.029	-0.03	-0.015	0
P.	1	[0.32677165354330706, 0.081, 0.3464566929133858, 0.095]	[0.7178477690288714, 0.11, 0.7349081364829396, 0.125]	no-link	question-answer	-0.3714	-0.3911	-0.4081	-0.029	-0.03	-0.015	0
P.	/25	[0.32677165354330706, 0.081, 0.3464566929133858, 0.095]	[0.7335958005249343, 0.11, 0.7664041994750657, 0.125]	no-link	question-answer	-0.3871	-0.4068	-0.4396	-0.029	-0.03	-0.015	0
P.	LASER	[0.32677165354330706, 0.081, 0.3464566929133858, 0.095]	[0.3241469816272966, 0.131, 0.37926509186351703, 0.146]	no-link	question-question	0.0223	0.0026	-0.0525	-0.05	-0.051	-0.036	0
P.	PERFORATED	[0.32677165354330706, 0.081, 0.3464566929133858, 0.095]	[0.38451443569553806, 0.133, 0.4868766404199475, 0.15]	no-link	question-header	-0.0381	-0.0577	-0.1601	-0.052	-0.055	-0.038	0
P.	S.	[0.32677165354330706, 0.081, 0.3464566929133858, 0.095]	[0.3543307086614173, 0.08, 0.37401574803149606, 0.095]	word-word	question-question	0.0472	-0.001	0.0276	0.0	0.0079	0.014	0
P.	TIPPING	[0.32677165354330706, 0.081, 0.3464566929133858, 0.095]	[0.49868766404199477, 0.134, 0.5721784776902887, 0.149]	no-link	question-header	-0.1522	-0.1719	-0.2454	-0.053	-0.054	-0.039	0
P.	73	[0.32677165354330706, 0.081, 0.3464566929133858, 0.095]	[0.5091863517060368, 0.078, 0.5328083989501312, 0.093]	question-answer	question-answer	0.206	-0.003	0.1824	-0.002	0.1627	0.012	0
Week	Date	[0.1194225721784777, 0.106, 0.16666666666666666, 0.12]	[0.5170603674540682, 0.11, 0.5590551181102362, 0.125]	question-question	question-question	0.4396	0.004	0.3976	0.005	0.3504	0.019	1
Week	1	[0.1194225721784777, 0.106, 0.16666666666666666, 0.12]	[0.7178477690288714, 0.11, 0.7349081364829396, 0.125]	no-link	question-answer	-0.5512	-0.5984	-0.6155	-0.004	-0.005	0.01	1
