Attachment	SPECIFICATION	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.30446194225721784, 0.061, 0.4199475065616798, 0.075]	line-line	header-header	0.3648	0.012	0.2493	0.015	0.1601	0.026	0
Attachment	CHANGE	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.42913385826771655, 0.063, 0.484251968503937, 0.074]	no-link	header-header	-0.2848	-0.374	-0.4291	-0.014	-0.014	-0.003	0
Attachment	BRAND	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.05643044619422572, 0.089, 0.1010498687664042, 0.103]	no-link	header-question	0.0879	-0.0013	-0.0459	-0.04	-0.043	-0.029	0
Attachment	ELI	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.16272965879265092, 0.089, 0.19160104986876642, 0.103]	no-link	header-answer	-0.0184	-0.1076	-0.1365	-0.04	-0.043	-0.029	0
Attachment	NUMBER	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.6666666666666666, 0.089, 0.7230971128608924, 0.102]	no-link	header-question	-0.5223	-0.6115	-0.668	-0.04	-0.042	-0.029	0
Attachment	84-	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.7388451443569554, 0.089, 0.7677165354330708, 0.102]	no-link	header-question	-0.5945	-0.6837	-0.7126	-0.04	-0.042	-0.029	0
Attachment	CUTTER	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.2020997375328084, 0.091, 0.2559055118110236, 0.104]	no-link	header-answer	-0.0577	-0.147	-0.2008	-0.042	-0.044	-0.031	0
Attachment	Export	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.3083989501312336, 0.103, 0.35958005249343833, 0.117]	no-link	header-question	-0.164	-0.2533	-0.3045	-0.054	-0.057	-0.043	0
Attachment	Military	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.45144356955380577, 0.103, 0.5223097112860893, 0.118]	no-link	header-question	-0.3071	-0.3963	-0.4672	-0.054	-0.058	-0.043	0
Attachment	Domestic	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.15354330708661418, 0.105, 0.23097112860892388, 0.116]	no-link	header-question	-0.0092	-0.0984	-0.1759	-0.056	-0.056	-0.045	0
Attachment	all	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.41601049868766404, 0.131, 0.442257217847769, 0.145]	no-link	header-header	-0.2717	-0.3609	-0.3871	-0.082	-0.085	-0.071	0
Attachment	II	[0.05511811023622047, 0.049, 0.14435695538057744, 0.06]	[0.15616797900262466, 0.049, 0.1732283464566929, 0.06]	word-word	header-header	0.1181	0.0	0.101	0.0	0.0118	0.011	0
SPECIFICATION	BRAND	[0.30446194225721784, 0.061, 0.4199475065616798, 0.075]	[0.05643044619422572, 0.089, 0.1010498687664042, 0.103]	line-line	header-question	-0.2034	0.028	-0.248	0.028	-0.3635	0.042	1
SPECIFICATION	CHANGE	[0.30446194225721784, 0.061, 0.4199475065616798, 0.075]	[0.42913385826771655, 0.063, 0.484251968503937, 0.074]	no-link	header-header	-0.0092	-0.1247	-0.1798	-0.002	0.001	0.012	1
