Daily	Newspapers	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.6618037135278515, 0.223, 0.7519893899204244, 0.238]	word-word	answer-answer	0.1459	0.0	0.0557	0.001	0.0093	0.015	0
Daily	LORILLARD	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	no-link	answer-answer	0.5093	0.4629	0.3753	-0.005	-0.005	0.009	0
Daily	CLIENT:	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	no-link	answer-question	0.5875	0.5411	0.4907	-0.006	-0.006	0.008	0
Daily	August	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.603448275862069, 0.251, 0.6631299734748011, 0.266]	no-link	answer-answer	0.0491	0.0027	-0.057	-0.028	-0.029	-0.014	0
Daily	19,	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.6710875331564987, 0.251, 0.6976127320954907, 0.264]	no-link	answer-answer	-0.0186	-0.065	-0.0915	-0.028	-0.027	-0.014	0
Daily	and	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.32625994694960214, 0.254, 0.35809018567639256, 0.268]	no-link	answer-answer	0.3263	0.2798	0.248	-0.031	-0.031	-0.017	0
Daily	Old	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.363395225464191, 0.254, 0.3912466843501326, 0.267]	no-link	answer-answer	0.2891	0.2427	0.2149	-0.031	-0.03	-0.017	0
Daily	ISSUE:	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.4946949602122016, 0.254, 0.5358090185676393, 0.268]	no-link	answer-answer	0.1578	0.1114	0.0703	-0.031	-0.031	-0.017	0
Daily	Newport,	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.2002652519893899, 0.256, 0.2718832891246684, 0.27]	no-link	answer-answer	0.4523	0.4058	0.3342	-0.033	-0.033	-0.019	0
Daily	True	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.27984084880636606, 0.256, 0.3209549071618037, 0.269]	no-link	answer-answer	0.3727	0.3263	0.2851	-0.033	-0.032	-0.019	0
Daily	PRODUCT:	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.0649867374005305, 0.257, 0.1259946949602122, 0.271]	no-link	answer-question	0.5875	0.5411	0.4801	-0.034	-0.034	-0.02	0
Daily	Kent,	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.14588859416445624, 0.257, 0.19230769230769232, 0.271]	no-link	answer-answer	0.5066	0.4602	0.4138	-0.034	-0.034	-0.02	0
Daily	8/	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.7970822281167109, 0.274, 0.8169761273209549, 0.289]	no-link	answer-answer	-0.1446	-0.191	-0.2109	-0.051	-0.052	-0.037	0
Daily	DATE:	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.7254641909814323, 0.275, 0.7625994694960212, 0.289]	no-link	answer-answer	-0.0729	-0.1194	-0.1565	-0.052	-0.052	-0.038	0
Daily	SPACE:	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	[0.4946949602122016, 0.278, 0.5397877984084881, 0.292]	no-link	answer-question	0.1578	0.1114	0.0663	-0.055	-0.055	-0.041	0
PUBLICATION	Daily	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.6061007957559682, 0.223, 0.6525198938992043, 0.237]	question-answer	question-answer	0.1578	-0.002	0.1114	-0.003	0.0265	0.012	0
PUBLICATION	CLIENT:	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	no-link	question-question	0.5146	0.4297	0.3793	-0.004	-0.003	0.011	0
PUBLICATION	August	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.603448275862069, 0.251, 0.6631299734748011, 0.266]	no-link	question-answer	-0.0239	-0.1088	-0.1684	-0.026	-0.026	-0.011	0
PUBLICATION	19,	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.6710875331564987, 0.251, 0.6976127320954907, 0.264]	no-link	question-answer	-0.0915	-0.1764	-0.2029	-0.026	-0.024	-0.011	0
PUBLICATION	and	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.32625994694960214, 0.254, 0.35809018567639256, 0.268]	no-link	question-answer	0.2533	0.1684	0.1366	-0.029	-0.028	-0.014	0
PUBLICATION	Old	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.363395225464191, 0.254, 0.3912466843501326, 0.267]	no-link	question-answer	0.2162	0.1313	0.1034	-0.029	-0.027	-0.014	0
PUBLICATION	ISSUE:	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.4946949602122016, 0.254, 0.5358090185676393, 0.268]	no-link	question-answer	0.0849	0.0	-0.0411	-0.029	-0.028	-0.014	0
PUBLICATION	Newport,	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.2002652519893899, 0.256, 0.2718832891246684, 0.27]	no-link	question-answer	0.3793	0.2944	0.2228	-0.031	-0.03	-0.016	0
PUBLICATION	True	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.27984084880636606, 0.256, 0.3209549071618037, 0.269]	no-link	question-answer	0.2997	0.2149	0.1737	-0.031	-0.029	-0.016	0
PUBLICATION	PRODUCT:	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.0649867374005305, 0.257, 0.1259946949602122, 0.271]	no-link	question-question	0.5146	0.4297	0.3687	-0.032	-0.031	-0.017	0
PUBLICATION	Kent,	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.14588859416445624, 0.257, 0.19230769230769232, 0.271]	no-link	question-answer	0.4337	0.3488	0.3024	-0.032	-0.031	-0.017	0
PUBLICATION	8/	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.7970822281167109, 0.274, 0.8169761273209549, 0.289]	no-link	question-answer	-0.2175	-0.3024	-0.3223	-0.049	-0.049	-0.034	0
PUBLICATION	DATE:	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.7254641909814323, 0.275, 0.7625994694960212, 0.289]	no-link	question-answer	-0.1459	-0.2308	-0.2679	-0.05	-0.049	-0.035	0
PUBLICATION	SPACE:	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.4946949602122016, 0.278, 0.5397877984084881, 0.292]	no-link	question-question	0.0849	0.0	-0.0451	-0.053	-0.052	-0.038	0
PUBLICATION	lines	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	[0.6007957559681698, 0.278, 0.6472148541114059, 0.292]	no-link	question-answer	-0.0212	-0.1061	-0.1525	-0.053	-0.052	-0.038	0
LORILLARD	CORPORATION	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.23740053050397877, 0.228, 0.3395225464190981, 0.241]	word-word	answer-answer	0.1963	0.0	0.0942	-0.001	0.0066	0.013	0
LORILLARD	CLIENT:	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	no-link	answer-question	0.1658	0.0782	0.0279	-0.001	-0.001	0.013	0
LORILLARD	August	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.603448275862069, 0.251, 0.6631299734748011, 0.266]	no-link	answer-answer	-0.3727	-0.4602	-0.5199	-0.023	-0.024	-0.009	0
LORILLARD	19,	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.6710875331564987, 0.251, 0.6976127320954907, 0.264]	no-link	answer-answer	-0.4403	-0.5279	-0.5544	-0.023	-0.022	-0.009	0
LORILLARD	and	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.32625994694960214, 0.254, 0.35809018567639256, 0.268]	no-link	answer-answer	-0.0955	-0.183	-0.2149	-0.026	-0.026	-0.012	0
LORILLARD	Old	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.363395225464191, 0.254, 0.3912466843501326, 0.267]	no-link	answer-answer	-0.1326	-0.2202	-0.248	-0.026	-0.025	-0.012	0
LORILLARD	ISSUE:	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.4946949602122016, 0.254, 0.5358090185676393, 0.268]	no-link	answer-answer	-0.2639	-0.3515	-0.3926	-0.026	-0.026	-0.012	0
LORILLARD	Newport,	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.2002652519893899, 0.256, 0.2718832891246684, 0.27]	no-link	answer-answer	0.0305	-0.057	-0.1286	-0.028	-0.028	-0.014	0
LORILLARD	True	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.27984084880636606, 0.256, 0.3209549071618037, 0.269]	no-link	answer-answer	-0.0491	-0.1366	-0.1777	-0.028	-0.027	-0.014	0
LORILLARD	PRODUCT:	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.0649867374005305, 0.257, 0.1259946949602122, 0.271]	no-link	answer-question	0.1658	0.0782	0.0172	-0.029	-0.029	-0.015	0
LORILLARD	Kent,	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.14588859416445624, 0.257, 0.19230769230769232, 0.271]	no-link	answer-answer	0.0849	-0.0027	-0.0491	-0.029	-0.029	-0.015	0
LORILLARD	8/	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.7970822281167109, 0.274, 0.8169761273209549, 0.289]	no-link	answer-answer	-0.5663	-0.6538	-0.6737	-0.046	-0.047	-0.032	0
LORILLARD	DATE:	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.7254641909814323, 0.275, 0.7625994694960212, 0.289]	no-link	answer-answer	-0.4947	-0.5822	-0.6194	-0.047	-0.047	-0.033	0
LORILLARD	SPACE:	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.4946949602122016, 0.278, 0.5397877984084881, 0.292]	no-link	answer-question	-0.2639	-0.3515	-0.3966	-0.05	-0.05	-0.036	0
LORILLARD	lines	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.6007957559681698, 0.278, 0.6472148541114059, 0.292]	no-link	answer-answer	-0.37	-0.4576	-0.504	-0.05	-0.05	-0.036	0
LORILLARD	B&W	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	[0.6525198938992043, 0.278, 0.6843501326259946, 0.292]	no-link	answer-answer	-0.4218	-0.5093	-0.5411	-0.05	-0.05	-0.036	0
CLIENT:	PUBLICATION	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.4946949602122016, 0.225, 0.5795755968169761, 0.24]	question-question	question-question	0.5146	-0.004	0.4297	-0.003	0.3793	0.011	0
CLIENT:	August	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.603448275862069, 0.251, 0.6631299734748011, 0.266]	no-link	question-answer	-0.4881	-0.5385	-0.5981	-0.022	-0.023	-0.008	0
CLIENT:	19,	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.6710875331564987, 0.251, 0.6976127320954907, 0.264]	no-link	question-answer	-0.5557	-0.6061	-0.6326	-0.022	-0.021	-0.008	0
CLIENT:	and	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.32625994694960214, 0.254, 0.35809018567639256, 0.268]	no-link	question-answer	-0.2109	-0.2613	-0.2931	-0.025	-0.025	-0.011	0
CLIENT:	Old	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.363395225464191, 0.254, 0.3912466843501326, 0.267]	no-link	question-answer	-0.248	-0.2984	-0.3263	-0.025	-0.024	-0.011	0
CLIENT:	ISSUE:	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.4946949602122016, 0.254, 0.5358090185676393, 0.268]	no-link	question-answer	-0.3793	-0.4297	-0.4708	-0.025	-0.025	-0.011	0
CLIENT:	Newport,	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.2002652519893899, 0.256, 0.2718832891246684, 0.27]	no-link	question-answer	-0.0849	-0.1353	-0.2069	-0.027	-0.027	-0.013	0
CLIENT:	True	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.27984084880636606, 0.256, 0.3209549071618037, 0.269]	no-link	question-answer	-0.1645	-0.2149	-0.256	-0.027	-0.026	-0.013	0
CLIENT:	PRODUCT:	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.0649867374005305, 0.257, 0.1259946949602122, 0.271]	no-link	question-question	0.0504	0.0	-0.061	-0.028	-0.028	-0.014	0
CLIENT:	Kent,	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.14588859416445624, 0.257, 0.19230769230769232, 0.271]	no-link	question-answer	-0.0305	-0.0809	-0.1273	-0.028	-0.028	-0.014	0
CLIENT:	8/	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.7970822281167109, 0.274, 0.8169761273209549, 0.289]	no-link	question-answer	-0.6817	-0.7321	-0.752	-0.045	-0.046	-0.031	0
CLIENT:	DATE:	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.7254641909814323, 0.275, 0.7625994694960212, 0.289]	no-link	question-answer	-0.6101	-0.6605	-0.6976	-0.046	-0.046	-0.032	0
CLIENT:	SPACE:	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.4946949602122016, 0.278, 0.5397877984084881, 0.292]	no-link	question-question	-0.3793	-0.4297	-0.4748	-0.049	-0.049	-0.035	0
CLIENT:	lines	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.6007957559681698, 0.278, 0.6472148541114059, 0.292]	no-link	question-answer	-0.4854	-0.5358	-0.5822	-0.049	-0.049	-0.035	0
CLIENT:	B&W	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.6525198938992043, 0.278, 0.6843501326259946, 0.292]	no-link	question-answer	-0.5371	-0.5875	-0.6194	-0.049	-0.049	-0.035	0
CLIENT:	1000	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.5543766578249337, 0.279, 0.5928381962864722, 0.292]	no-link	question-answer	-0.439	-0.4894	-0.5279	-0.05	-0.049	-0.036	0
CLIENT:	PRODUCT:	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.0649867374005305, 0.257, 0.1259946949602122, 0.271]	line-line	question-question	0.061	0.028	0.0	0.028	-0.0504	0.042	0
CLIENT:	JOB	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.06631299734748011, 0.281, 0.08885941644562334, 0.294]	no-link	question-question	0.0491	-0.0013	-0.0239	-0.052	-0.051	-0.038	0
CLIENT:	LORILLARD	[0.0649867374005305, 0.229, 0.11538461538461539, 0.243]	[0.14323607427055704, 0.228, 0.23076923076923078, 0.242]	question-answer	question-answer	0.1658	-0.001	0.0782	-0.001	0.0279	0.013	0
August	19,	[0.603448275862069, 0.251, 0.6631299734748011, 0.266]	[0.6710875331564987, 0.251, 0.6976127320954907, 0.264]	word-word	answer-answer	0.0942	0.0	0.0676	-0.002	0.008	0.013	1
August	and	[0.603448275862069, 0.251, 0.6631299734748011, 0.266]	[0.32625994694960214, 0.254, 0.35809018567639256, 0.268]	no-link	answer-answer	0.3369	0.2772	0.2454	-0.003	-0.002	0.012	1
August	Old	[0.603448275862069, 0.251, 0.6631299734748011, 0.266]	[0.363395225464191, 0.254, 0.3912466843501326, 0.267]	no-link	answer-answer	0.2997	0.2401	0.2122	-0.003	-0.001	0.012	1
August	ISSUE:	[0.603448275862069, 0.251, 0.6631299734748011, 0.266]	[0.4946949602122016, 0.254, 0.5358090185676393, 0.268]	no-link	answer-answer	0.1684	0.1088	0.0676	-0.003	-0.002	0.012	1
August	Newport,	[0.603448275862069, 0.251, 0.6631299734748011, 0.266]	[0.2002652519893899, 0.256, 0.2718832891246684, 0.27]	no-link	answer-answer	0.4629	0.4032	0.3316	-0.005	-0.004	0.01	1
