MARKETING	Date:	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.10236220472440945, 0.07, 0.14960629921259844, 0.084]	line-line	header-question	-0.1614	0.028	-0.2087	0.028	-0.2953	0.042	0
MARKETING	RESEARCH	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	no-link	header-header	-0.0052	-0.0919	-0.1693	0.0	0.0	0.014	0
MARKETING	No.	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.6272965879265092, 0.07, 0.6561679790026247, 0.085]	no-link	header-answer	-0.2297	-0.3163	-0.3451	-0.028	-0.029	-0.014	0
MARKETING	Y-	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.2230971128608924, 0.095, 0.24540682414698162, 0.109]	no-link	header-answer	0.1745	0.0879	0.0656	-0.053	-0.053	-0.039	0
MARKETING	100'	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.5393700787401575, 0.095, 0.5721784776902887, 0.112]	no-link	header-answer	-0.1417	-0.2283	-0.2612	-0.053	-0.056	-0.039	0
MARKETING	Description:	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.10236220472440945, 0.096, 0.2178477690288714, 0.11]	no-link	header-question	0.2953	0.2087	0.0932	-0.054	-0.054	-0.04	0
MARKETING	Ultra	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.25984251968503935, 0.096, 0.3110236220472441, 0.111]	no-link	header-answer	0.1378	0.0512	0.0	-0.054	-0.055	-0.04	0
MARKETING	Winston	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.40813648293963256, 0.096, 0.473753280839895, 0.111]	no-link	header-answer	-0.0105	-0.0971	-0.1627	-0.054	-0.055	-0.04	0
MARKETING	1	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.24540682414698162, 0.098, 0.2545931758530184, 0.112]	no-link	header-answer	0.1522	0.0656	0.0564	-0.056	-0.056	-0.042	0
MARKETING	s	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.3543307086614173, 0.099, 0.3648293963254593, 0.109]	no-link	header-answer	0.0433	-0.0433	-0.0538	-0.057	-0.053	-0.043	0
MARKETING	vs.	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.37401574803149606, 0.099, 0.400262467191601, 0.109]	no-link	header-answer	0.0236	-0.063	-0.0892	-0.057	-0.053	-0.043	0
MARKETING	No	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.7480314960629921, 0.123, 0.7677165354330708, 0.138]	no-link	header-header	-0.3504	-0.437	-0.4567	-0.081	-0.082	-0.067	0
MARKETING	Requested	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.10498687664041995, 0.124, 0.1889763779527559, 0.138]	no-link	header-header	0.2927	0.206	0.122	-0.082	-0.082	-0.068	0
MARKETING	RESEARCH	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	word-word	header-header	0.1693	0.0	0.0919	0.0	0.0052	0.014	0
MARKETING	T.	[0.3110236220472441, 0.042, 0.39763779527559057, 0.056]	[0.25984251968503935, 0.124, 0.2795275590551181, 0.138]	no-link	header-answer	0.1378	0.0512	0.0315	-0.082	-0.082	-0.068	0
RESEARCH	AUTHORIZATION	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.4881889763779528, 0.042, 0.6023622047244095, 0.055]	word-word	header-header	0.1995	0.0	0.0853	-0.001	0.0079	0.013	0
RESEARCH	Date:	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.10236220472440945, 0.07, 0.14960629921259844, 0.084]	no-link	header-question	0.378	0.3005	0.2533	-0.028	-0.028	-0.014	0
RESEARCH	No.	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.6272965879265092, 0.07, 0.6561679790026247, 0.085]	no-link	header-answer	-0.147	-0.2244	-0.2533	-0.028	-0.029	-0.014	0
RESEARCH	Y-	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.2230971128608924, 0.095, 0.24540682414698162, 0.109]	no-link	header-answer	0.2572	0.1798	0.1575	-0.053	-0.053	-0.039	0
RESEARCH	100'	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.5393700787401575, 0.095, 0.5721784776902887, 0.112]	no-link	header-answer	-0.0591	-0.1365	-0.1693	-0.053	-0.056	-0.039	0
RESEARCH	Description:	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.10236220472440945, 0.096, 0.2178477690288714, 0.11]	no-link	header-question	0.378	0.3005	0.185	-0.054	-0.054	-0.04	0
RESEARCH	Ultra	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.25984251968503935, 0.096, 0.3110236220472441, 0.111]	no-link	header-answer	0.2205	0.143	0.0919	-0.054	-0.055	-0.04	0
RESEARCH	Winston	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.40813648293963256, 0.096, 0.473753280839895, 0.111]	no-link	header-answer	0.0722	-0.0052	-0.0709	-0.054	-0.055	-0.04	0
RESEARCH	1	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.24540682414698162, 0.098, 0.2545931758530184, 0.112]	no-link	header-answer	0.2349	0.1575	0.1483	-0.056	-0.056	-0.042	0
RESEARCH	s	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.3543307086614173, 0.099, 0.3648293963254593, 0.109]	no-link	header-answer	0.126	0.0486	0.0381	-0.057	-0.053	-0.043	0
RESEARCH	vs.	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.37401574803149606, 0.099, 0.400262467191601, 0.109]	no-link	header-answer	0.1063	0.0289	0.0026	-0.057	-0.053	-0.043	0
RESEARCH	No	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.7480314960629921, 0.123, 0.7677165354330708, 0.138]	no-link	header-header	-0.2677	-0.3451	-0.3648	-0.081	-0.082	-0.067	0
RESEARCH	Requested	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.10498687664041995, 0.124, 0.1889763779527559, 0.138]	no-link	header-header	0.3753	0.2979	0.2139	-0.082	-0.082	-0.068	0
RESEARCH	T.	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.25984251968503935, 0.124, 0.2795275590551181, 0.138]	no-link	header-answer	0.2205	0.143	0.1234	-0.082	-0.082	-0.068	0
RESEARCH	Request	[0.40288713910761154, 0.042, 0.48031496062992124, 0.056]	[0.49081364829396323, 0.124, 0.5603674540682415, 0.138]	no-link	header-header	-0.0105	-0.0879	-0.1575	-0.082	-0.082	-0.068	0
Date:	No.	[0.10236220472440945, 0.07, 0.14960629921259844, 0.084]	[0.6272965879265092, 0.07, 0.6561679790026247, 0.085]	question-question	question-question	0.5538	0.0	0.5249	0.001	0.4777	0.015	1
Date:	Y-	[0.10236220472440945, 0.07, 0.14960629921259844, 0.084]	[0.2230971128608924, 0.095, 0.24540682414698162, 0.109]	no-link	question-answer	-0.0735	-0.1207	-0.143	-0.025	-0.025	-0.011	1
